demanda_preajuste,inventario_preajuste,produccion_preajuste,precio_preajuste,volatilidad_precio,subida_brusca_precio,escasez
3144.0,218.0,3175.0,16.0,2.04695,0,0
3219.0,174.0,3119.0,16.0,2.08507,0,0
3267.0,51.0,3246.0,17.0,2.22711,0,0
3318.0,20.0,3441.0,18.0,2.36432,1,0
3360.0,100.0,3428.0,18.0,2.39739,1,0
3467.0,118.0,3333.0,18.0,2.61295,1,0
3469.0,10.0,3601.0,20.0,2.68514,1,0
3597.0,99.0,3470.0,20.0,2.86836,1,0
3659.0,0.0,3839.0,22.0,3.04097,1,0
3679.0,126.0,3949.0,23.0,3.01496,0,0
3695.0,278.0,3555.0,21.0,3.07042,0,0
3644.0,97.0,3769.0,22.0,3.05941,0,0
3652.0,156.0,3745.0,22.0,2.98119,0,0
3611.0,174.0,3543.0,22.0,2.83019,0,0
3635.0,75.0,3724.0,22.0,2.7,0,0
3707.0,117.0,3600.0,22.0,2.72901,0,0
3656.0,10.0,3853.0,24.0,2.76541,1,0
3654.0,145.0,3890.0,25.0,2.72901,0,0
3758.0,267.0,3695.0,24.0,2.71293,0,0
3701.0,143.0,3788.0,24.0,2.56125,0,0
3728.0,161.0,3819.0,24.0,2.33238,0,0
3640.0,176.0,3681.0,24.0,2.13249,0,0
3643.0,153.0,3633.0,24.0,2.10416,0,0
3697.0,101.0,3585.0,26.0,2.32164,1,0
3699.0,0.0,3749.0,29.0,2.65471,1,0
3668.0,35.0,3767.0,31.0,2.98161,1,0
3673.0,94.0,3419.0,31.0,3.52987,1,0
3716.0,0.0,3373.0,34.0,4.48776,1,1
3676.0,0.0,3169.0,38.0,5.55428,1,1
3662.0,0.0,2880.0,41.0,6.84014,1,1
3663.0,0.0,2596.0,46.0,8.24181,1,1
3611.0,0.0,2343.0,50.0,9.80102,1,1
3602.0,0.0,2113.0,55.0,11.5753,1,1
3730.0,0.0,1906.0,61.0,13.48332,1,1
3573.0,0.0,1722.0,67.0,15.57691,1,1
3487.0,0.0,1722.0,74.0,17.87309,1,1
3466.0,0.0,1722.0,81.0,20.37468,1,1
3376.0,0.0,1722.0,89.0,23.01798,1,1
3274.0,0.0,1722.0,98.0,25.86209,1,1
3253.0,0.0,1722.0,108.0,28.91038,1,1
3235.0,0.0,1722.0,119.0,32.1563,1,1
3117.0,0.0,1722.0,131.0,35.58409,1,1
3011.0,0.0,1722.0,144.0,39.4019,1,1
2929.0,0.0,1722.0,159.0,43.63072,1,1
2924.0,0.0,1722.0,175.0,48.16874,1,1
2860.0,0.0,1722.0,192.0,52.94835,1,1
2852.0,0.0,1722.0,211.0,58.18632,1,1
2781.0,0.0,1722.0,232.0,63.96437,1,1
2692.0,0.0,1722.0,255.0,70.32667,1,1
2645.0,0.0,1722.0,281.0,77.36503,1,1
2560.0,0.0,1722.0,309.0,85.0773,1,1
2491.0,0.0,1722.0,340.0,93.55533,1,1
2455.0,0.0,1722.0,374.0,102.86569,1,1
2359.0,0.0,1722.0,411.0,113.09415,1,1
2326.0,0.0,1722.0,452.0,124.455,1,1
2234.0,0.0,1722.0,498.0,136.93871,1,1
2235.0,0.0,1722.0,548.0,150.56642,1,1
2211.0,0.0,1722.0,602.0,165.65102,1,1
2172.0,0.0,1722.0,663.0,182.21303,1,1
2184.0,0.0,1722.0,729.0,200.44984,1,1
2083.0,0.0,1722.0,802.0,220.48979,1,1
1996.0,0.0,1722.0,882.0,242.50482,1,1
1988.0,0.0,1722.0,970.0,266.76193,1,1
1952.0,0.0,1722.0,1067.0,293.48669,1,1
1918.0,0.0,1722.0,1174.0,322.91398,1,1
1852.0,0.0,1722.0,1292.0,355.23596,1,0
1835.0,0.0,1722.0,1421.0,390.76352,1,0
1791.0,0.0,1722.0,1563.0,429.89835,1,0
1784.0,0.0,1722.0,1720.0,472.95882,1,0
1794.0,0.0,1722.0,1892.0,520.28103,1,0
1629.0,0.0,1722.0,2081.0,560.81137,1,0
1678.0,66.0,1618.0,2177.0,606.99417,1,0
1611.0,13.0,1667.0,2393.0,654.78946,1,0
1596.0,49.0,1665.0,2586.0,688.25925,1,0
1616.0,0.0,1305.0,9.0,0.5,0,1
1599.0,0.0,1459.0,10.0,0.8165,0,0
1611.0,0.0,1629.0,11.0,1.11803,0,0
1612.0,30.0,1716.0,12.0,1.0198,0,0
1610.0,94.0,1730.0,11.0,0.95743,0,0
1603.0,150.0,1712.0,10.0,1.03016,0,0
1588.0,182.0,1647.0,9.0,1.05327,0,0
1603.0,169.0,1598.0,9.0,1.05409,0,0
1640.0,115.0,1621.0,9.0,1.04403,0,0
1620.0,67.0,1691.0,9.0,1.02852,0,0
1596.0,97.0,1680.0,9.0,1.01036,0,0
1558.0,127.0,1560.0,9.0,0.99108,0,0
1612.0,92.0,1548.0,9.0,0.97153,0,0
1613.0,20.0,1642.0,9.0,0.94281,1,0
1617.0,34.0,1687.0,10.0,0.91643,1,0
1605.0,72.0,1725.0,10.0,0.8921,1,0
1588.0,134.0,1722.0,10.0,0.95096,0,0
1601.0,189.0,1534.0,8.0,0.9356,0,0
1670.0,86.0,1618.0,9.0,0.91652,0,0
1657.0,29.0,1757.0,10.0,0.90967,0,0
1609.0,93.0,1670.0,10.0,0.91652,1,0
1617.0,110.0,1618.0,9.0,0.86458,1,0
1642.0,78.0,1639.0,10.0,0.66895,0,0
1600.0,53.0,1694.0,10.0,0.57228,0,0
1584.0,104.0,1702.0,9.0,0.55678,0,0
1639.0,156.0,1643.0,9.0,0.55678,0,0
1611.0,114.0,1590.0,9.0,0.55678,0,0
1639.0,66.0,1611.0,9.0,0.57228,1,0
1630.0,27.0,1689.0,10.0,0.5831,1,0
1617.0,61.0,1705.0,10.0,0.58949,1,0
1593.0,104.0,1667.0,10.0,0.58949,0,0
1649.0,126.0,1594.0,9.0,0.59161,0,0
1621.0,50.0,1660.0,10.0,0.58949,0,0
1627.0,63.0,1737.0,10.0,0.58949,0,0
1653.0,123.0,1637.0,10.0,0.59161,0,0
1601.0,74.0,1631.0,9.0,0.59161,0,0
1618.0,73.0,1642.0,10.0,0.4899,0,0
1623.0,67.0,1672.0,10.0,0.4899,0,0
1631.0,82.0,1603.0,9.0,0.4899,1,0
1588.0,38.0,1744.0,10.0,0.49749,0,0
1698.0,137.0,1563.0,9.0,0.4899,0,0
1666.0,11.0,1713.0,10.0,0.57228,1,0
1723.0,41.0,1826.0,11.0,0.57228,0,0
1765.0,99.0,1832.0,10.0,0.55678,1,0
1733.0,117.0,1821.0,10.0,0.53619,0,0
1767.0,143.0,1833.0,10.0,0.5099,0,0
1822.0,148.0,1801.0,10.0,0.47697,0,0
1919.0,88.0,1826.0,10.0,0.53852,0,0
1973.0,5.0,2002.0,11.0,0.70711,1,0
1935.0,24.0,2163.0,12.0,0.73993,0,0
2003.0,175.0,2018.0,11.0,0.72629,0,0
1984.0,133.0,2084.0,11.0,0.74833,0,0
2062.0,163.0,2058.0,11.0,0.76649,0,0
2151.0,111.0,2068.0,11.0,0.85294,0,0
2146.0,20.0,2243.0,12.0,0.86603,0,0
2187.0,82.0,2289.0,12.0,0.91652,0,0
2283.0,127.0,2261.0,12.0,0.95394,0,0
2284.0,74.0,2295.0,12.0,0.99499,0,0
2317.0,59.0,2355.0,13.0,1.07121,0,0
2356.0,69.0,2494.0,13.0,1.04283,0,0
2400.0,145.0,2409.0,13.0,1.06771,0,0
2416.0,109.0,2429.0,13.0,1.11803,0,0
2441.0,85.0,2578.0,13.0,1.10793,0,0
2567.0,157.0,2558.0,13.0,1.07703,0,0
2544.0,103.0,2542.0,13.0,1.02347,0,0
2630.0,71.0,2534.0,13.0,1.01366,0,0
2684.0,0.0,2812.0,14.0,0.96307,0,0
2731.0,89.0,2910.0,14.0,0.97468,0,0
2803.0,189.0,2760.0,14.0,1.10793,1,0
2826.0,102.0,2890.0,15.0,1.15217,0,0
2892.0,117.0,2919.0,15.0,1.16082,0,0
2965.0,101.0,2901.0,15.0,1.22882,1,0
3008.0,27.0,3178.0,16.0,1.1619,0,0
3042.0,139.0,3005.0,15.0,1.22882,0,0
3145.0,71.0,3178.0,16.0,1.35923,1,0
3110.0,74.0,3187.0,17.0,1.43527,0,0
3196.0,105.0,3175.0,17.0,1.56525,1,0
3304.0,59.0,3351.0,18.0,1.69926,1,0
3362.0,75.0,3224.0,18.0,1.88348,1,0
3450.0,0.0,3573.0,19.0,2.10713,1,0
3418.0,87.0,3729.0,20.0,2.17025,0,0
3234.0,277.0,3541.0,19.0,2.09523,0,0
3250.0,410.0,3240.0,17.0,1.98683,0,0
3199.0,279.0,3123.0,16.0,1.86011,0,0
3166.0,141.0,3100.0,16.0,1.71464,0,0
3022.0,53.0,3279.0,17.0,1.62788,0,0
3012.0,219.0,3100.0,16.0,1.52971,0,0
3020.0,215.0,2937.0,16.0,1.41774,0,0
2915.0,93.0,2920.0,16.0,1.36382,0,0
2871.0,69.0,2985.0,17.0,1.3,0,0
2780.0,127.0,2842.0,17.0,1.22474,0,0
2700.0,132.0,2826.0,17.0,1.22474,0,0
2632.0,180.0,2808.0,16.0,1.22474,0,0
2603.0,251.0,2624.0,15.0,1.28355,0,0
2593.0,190.0,2573.0,15.0,1.35185,0,0
2488.0,120.0,2627.0,15.0,1.48661,0,0
2414.0,181.0,2519.0,14.0,1.65756,0,0
2416.0,201.0,2443.0,13.0,1.77764,0,0
2373.0,159.0,2293.0,13.0,1.71683,0,0
2328.0,57.0,2375.0,14.0,1.49248,0,0
2278.0,74.0,2376.0,14.0,1.31909,0,0
2238.0,119.0,2277.0,14.0,1.29904,0,0
2170.0,111.0,2260.0,14.0,1.31434,0,0
2185.0,141.0,2238.0,14.0,1.32193,0,0
2116.0,136.0,2163.0,14.0,1.31434,0,0
2049.0,129.0,2141.0,13.0,1.4239,0,0
2042.0,155.0,1971.0,12.0,1.49917,0,0
1972.0,60.0,2070.0,12.0,1.54515,0,0
1966.0,111.0,2068.0,12.0,1.48324,0,0
1898.0,150.0,1904.0,12.0,1.37386,0,0
1862.0,111.0,1913.0,12.0,1.28355,0,0
1802.0,115.0,1812.0,11.0,1.249,0,0
1811.0,88.0,1825.0,11.0,1.26491,0,0
1795.0,72.0,1771.0,11.0,1.19478,0,0
1732.0,34.0,1874.0,12.0,1.15217,0,0
1665.0,122.0,1742.0,11.0,1.1619,0,0
1730.0,140.0,1709.0,11.0,1.2,0,0
1664.0,84.0,1711.0,11.0,1.22882,0,0
1588.0,92.0,1718.0,11.0,1.26095,0,0
1533.0,158.0,1617.0,10.0,1.35185,0,0
1546.0,170.0,1534.0,9.0,1.39284,0,0
1540.0,111.0,1538.0,9.0,1.38834,0,0
1506.0,78.0,1541.0,9.0,1.33791,0,0
1533.0,80.0,1516.0,9.0,1.17898,1,0
1534.0,45.0,1589.0,10.0,1.08972,1,0
1541.0,69.0,1583.0,10.0,1.06184,1,0
1554.0,78.0,1603.0,10.0,1.02347,1,0
1513.0,90.0,1584.0,10.0,1.0198,0,0
1583.0,114.0,1542.0,9.0,0.95394,0,0
1546.0,56.0,1621.0,10.0,0.87178,0,0
1523.0,94.0,1543.0,10.0,0.85294,0,0
1509.0,81.0,1563.0,10.0,0.83066,1,0
1501.0,95.0,1535.0,10.0,0.80467,0,0
1552.0,90.0,1499.0,10.0,0.66895,0,0
1540.0,26.0,1587.0,10.0,0.66895,0,0
1553.0,51.0,1649.0,11.0,0.6245,0,0
1566.0,105.0,1565.0,10.0,0.57228,0,0
1551.0,75.0,1618.0,10.0,0.5099,0,0
1537.0,99.0,1534.0,10.0,0.5099,0,0
1547.0,67.0,1551.0,10.0,0.47697,0,0
1557.0,49.0,1496.0,10.0,0.49749,0,0
1502.0,0.0,1647.0,11.0,0.49749,0,0
1498.0,101.0,1578.0,11.0,0.43589,0,0
1603.0,127.0,1434.0,10.0,0.6,1,0
1498.0,0.0,1547.0,12.0,0.71414,0,0
1379.0,0.0,1190.0,8.0,0.0,0,0
1383.0,28.0,1309.0,8.0,0.94281,0,0
1389.0,0.0,1460.0,10.0,1.0,0,0
1417.0,50.0,1561.0,10.0,0.89443,0,0
1368.0,135.0,1503.0,9.0,0.8165,1,0
1398.0,189.0,1470.0,9.0,0.83299,0,0
1370.0,184.0,1378.0,8.0,0.82916,0,0
1394.0,137.0,1377.0,8.0,0.8165,0,0
1409.0,84.0,1374.0,8.0,0.78102,0,0
1391.0,34.0,1466.0,9.0,0.74966,1,0
1402.0,77.0,1423.0,9.0,0.72169,1,0
1389.0,70.0,1366.0,9.0,0.69657,1,0
1388.0,37.0,1452.0,9.0,0.67386,0,0
1384.0,71.0,1401.0,9.0,0.6532,0,0
1381.0,62.0,1390.0,9.0,0.69597,1,0
1411.0,50.0,1402.0,10.0,0.72523,1,0
1381.0,29.0,1519.0,10.0,0.70492,0,0
1404.0,119.0,1449.0,9.0,0.68623,0,0
1395.0,114.0,1442.0,9.0,0.66895,0,0
1381.0,114.0,1383.0,9.0,0.66895,0,0
1369.0,83.0,1287.0,8.0,0.63246,0,0
1385.0,15.0,1408.0,9.0,0.63246,1,0
1383.0,26.0,1498.0,10.0,0.58949,0,0
1410.0,97.0,1457.0,9.0,0.58949,1,0
1396.0,101.0,1360.0,9.0,0.58949,0,0
1352.0,46.0,1400.0,9.0,0.54772,0,0
1357.0,67.0,1383.0,9.0,0.49749,0,0
1355.0,65.0,1350.0,9.0,0.47697,1,0
1356.0,45.0,1441.0,10.0,0.5099,1,0
1364.0,91.0,1354.0,10.0,0.53619,1,0
1377.0,58.0,1340.0,10.0,0.65383,1,0
1418.0,16.0,1452.0,11.0,0.73993,0,0
1395.0,35.0,1471.0,11.0,0.80467,0,0
1397.0,79.0,1383.0,11.0,0.85294,0,0
1415.0,46.0,1406.0,11.0,0.9,0,0
1392.0,26.0,1479.0,11.0,0.94207,0,0
1387.0,80.0,1439.0,11.0,0.96307,0,0
1350.0,93.0,1444.0,11.0,0.9434,0,0
1371.0,132.0,1283.0,10.0,0.94868,0,0
1365.0,31.0,1347.0,11.0,0.85294,0,0
1420.0,9.0,1446.0,11.0,0.9,0,0
1419.0,30.0,1498.0,12.0,0.90967,0,0
1449.0,76.0,1376.0,11.0,0.92195,0,0
1493.0,18.0,1475.0,12.0,1.00499,1,0
1534.0,12.0,1620.0,13.0,1.04403,0,0
1548.0,68.0,1591.0,13.0,1.04403,1,0
1536.0,78.0,1580.0,13.0,0.94207,0,0
1667.0,85.0,1570.0,12.0,1.07121,0,0
1671.0,0.0,1749.0,14.0,1.15217,0,0
1683.0,55.0,1751.0,14.0,1.19478,0,0
1721.0,86.0,1759.0,14.0,1.26491,1,0
1756.0,86.0,1706.0,14.0,1.31434,0,0
1771.0,25.0,1798.0,14.0,1.4239,0,0
1774.0,49.0,1898.0,15.0,1.43178,0,0
1876.0,122.0,1799.0,14.0,1.48661,0,0
1886.0,32.0,1884.0,15.0,1.59609,1,0
1918.0,24.0,2017.0,16.0,1.58981,0,0
1957.0,87.0,1885.0,15.0,1.62788,1,0
1988.0,10.0,1989.0,17.0,1.79652,1,0
2025.0,18.0,2136.0,18.0,1.8868,1,0
2123.0,91.0,2173.0,18.0,1.98746,1,0
2134.0,97.0,2206.0,18.0,1.8868,0,0
2228.0,120.0,2174.0,17.0,1.89473,0,0
2225.0,46.0,2313.0,18.0,1.93067,0,0
2258.0,95.0,2178.0,18.0,2.00686,0,0
2319.0,23.0,2253.0,19.0,2.2243,1,0
2381.0,0.0,2501.0,21.0,2.26936,1,0
2400.0,85.0,2380.0,21.0,2.39322,1,0
2450.0,46.0,2327.0,21.0,2.64764,1,0
2479.0,0.0,2581.0,23.0,2.90861,1,0
2556.0,73.0,2670.0,24.0,3.06757,1,0
2583.0,132.0,2560.0,24.0,3.22916,1,0
2603.0,78.0,2642.0,25.0,3.36564,0,0
2757.0,82.0,2573.0,25.0,3.62595,1,0
2752.0,0.0,2852.0,28.0,3.8223,1,0
2820.0,72.0,2887.0,28.0,3.97618,1,0
2833.0,98.0,2924.0,28.0,3.95569,1,0
2956.0,132.0,2846.0,28.0,4.15211,0,0
2974.0,16.0,3016.0,30.0,4.39175,1,0
2991.0,41.0,3133.0,31.0,4.45281,0,0
2978.0,130.0,2997.0,30.0,4.43255,0,0
3014.0,105.0,2887.0,30.0,4.45954,0,0
3056.0,0.0,3197.0,33.0,4.43847,0,0
2988.0,98.0,3143.0,33.0,4.16263,0,0
3005.0,177.0,3038.0,31.0,3.92556,0,0
3006.0,148.0,2965.0,32.0,3.83275,0,0
3097.0,75.0,3139.0,33.0,3.70776,0,0
3056.0,82.0,3112.0,34.0,3.45832,0,0
3102.0,98.0,2948.0,34.0,3.54824,1,0
3064.0,11.0,3223.0,37.0,3.51426,0,0
3115.0,120.0,3017.0,36.0,3.6452,1,0
3047.0,40.0,3246.0,39.0,3.55352,0,0
3036.0,168.0,3224.0,37.0,3.21092,0,0
2991.0,251.0,3045.0,34.0,3.07246,0,0
3072.0,214.0,2868.0,34.0,3.02448,0,0
2971.0,10.0,3017.0,37.0,3.05614,0,0
2999.0,39.0,3069.0,39.0,3.17608,1,0
3110.0,77.0,2938.0,41.0,3.79473,1,0
3047.0,0.0,2901.0,45.0,4.75289,1,1
3033.0,0.0,2749.0,49.0,5.98247,1,1
2991.0,0.0,2498.0,54.0,7.56571,1,1
3077.0,0.0,2249.0,60.0,9.51249,1,1
3087.0,0.0,2029.0,66.0,11.59569,1,1
3086.0,0.0,1829.0,72.0,13.91501,1,1
3053.0,0.0,1649.0,80.0,16.48477,1,1
2968.0,0.0,1489.0,88.0,19.21562,1,1
2961.0,0.0,1489.0,96.0,22.27016,1,1
2939.0,0.0,1489.0,106.0,25.60327,1,1
2786.0,0.0,1489.0,117.0,29.23337,1,1
2776.0,0.0,1489.0,128.0,33.10329,1,1
2744.0,0.0,1489.0,141.0,37.37442,1,1
2666.0,0.0,1489.0,155.0,41.88827,1,1
2630.0,0.0,1489.0,171.0,46.50513,1,1
2567.0,0.0,1489.0,188.0,51.42081,1,1
2476.0,0.0,1489.0,207.0,56.84142,1,1
2434.0,0.0,1489.0,228.0,62.61302,1,1
2439.0,0.0,1489.0,250.0,68.85172,1,1
2348.0,0.0,1489.0,275.0,75.76483,1,1
2294.0,0.0,1489.0,303.0,83.2994,1,1
2227.0,0.0,1489.0,333.0,91.66705,1,1
2110.0,0.0,1489.0,367.0,100.82167,1,1
2158.0,0.0,1489.0,403.0,110.96819,1,1
2042.0,0.0,1489.0,444.0,122.03745,1,1
2041.0,0.0,1489.0,488.0,134.28175,1,1
2005.0,0.0,1489.0,537.0,147.67067,1,1
1928.0,0.0,1489.0,590.0,162.35517,1,1
1855.0,0.0,1489.0,649.0,178.54926,1,1
1843.0,0.0,1489.0,714.0,196.45592,1,1
1792.0,0.0,1489.0,786.0,216.03825,1,1
1797.0,0.0,1489.0,864.0,237.65864,1,1
1731.0,0.0,1489.0,951.0,261.41655,1,1
1729.0,0.0,1489.0,1046.0,287.51318,1,1
1637.0,0.0,1489.0,1150.0,316.32696,1,0
1633.0,0.0,1489.0,1266.0,347.95942,1,0
1569.0,0.0,1489.0,1392.0,382.7539,1,0
1624.0,0.0,1489.0,1531.0,421.07768,1,0
1556.0,0.0,1489.0,1685.0,463.16686,1,0
1484.0,0.0,1489.0,1853.0,506.92971,1,0
1485.0,13.0,1474.0,2014.0,555.1189,1,0
1413.0,2.0,1467.0,2212.0,599.86359,1,0
1398.0,40.0,1417.0,2348.0,647.08625,1,0
1358.0,42.0,1402.0,2546.0,689.66774,1,0
1325.0,61.0,1334.0,2683.0,734.53723,1,0
1320.0,49.0,1330.0,2894.0,782.04846,1,0
1308.0,42.0,1361.0,3121.0,828.73322,1,0
1651.0,0.0,1231.0,10.0,0.5,0,1
1631.0,0.0,1378.0,11.0,0.8165,0,0
1659.0,0.0,1542.0,12.0,1.11803,0,0
1650.0,0.0,1717.0,13.0,1.41421,0,0
1624.0,47.0,1781.0,14.0,1.34371,1,0
1640.0,143.0,1765.0,13.0,1.2454,0,0
1622.0,188.0,1756.0,12.0,1.22474,0,0
1618.0,226.0,1694.0,11.0,1.31468,0,0
1625.0,213.0,1517.0,10.0,1.26886,0,0
1653.0,74.0,1582.0,11.0,1.21288,0,0
1646.0,2.0,1764.0,12.0,1.16369,0,0
1638.0,84.0,1737.0,12.0,1.13576,0,0
1681.0,128.0,1651.0,11.0,1.09731,0,0
1658.0,68.0,1716.0,12.0,1.06249,0,0
1678.0,89.0,1721.0,12.0,1.03078,0,0
1650.0,94.0,1654.0,12.0,1.00173,0,0
1676.0,70.0,1657.0,12.0,0.975,0,0
1681.0,36.0,1675.0,12.0,0.98746,0,0
1645.0,21.0,1791.0,13.0,0.96307,0,0
1651.0,118.0,1708.0,12.0,0.86458,0,0
1640.0,125.0,1680.0,12.0,0.83666,0,0
1653.0,117.0,1618.0,12.0,0.86458,0,0
1646.0,58.0,1743.0,13.0,0.83666,0,0
1653.0,109.0,1676.0,12.0,0.7,0,0
1624.0,92.0,1647.0,12.0,0.65383,0,0
1578.0,82.0,1711.0,12.0,0.67823,0,0
1664.0,151.0,1559.0,11.0,0.65383,0,0
1678.0,39.0,1690.0,12.0,0.49749,0,0
1654.0,36.0,1785.0,12.0,0.49749,0,0
1641.0,118.0,1625.0,11.0,0.49749,0,0
1633.0,73.0,1681.0,12.0,0.53852,0,0
1629.0,85.0,1712.0,11.0,0.53852,0,0
1699.0,120.0,1662.0,11.0,0.53852,0,0
1663.0,58.0,1690.0,12.0,0.53852,0,0
1621.0,60.0,1769.0,12.0,0.57228,0,0
1624.0,147.0,1655.0,11.0,0.69821,0,0
1630.0,125.0,1642.0,10.0,0.79215,0,0
1614.0,97.0,1630.0,10.0,0.80623,0,0
1677.0,80.0,1674.0,10.0,0.80467,0,0
1667.0,55.0,1654.0,11.0,0.8,0,0
1648.0,30.0,1757.0,11.0,0.79215,0,0
1721.0,97.0,1689.0,11.0,0.71414,1,0
1698.0,46.0,1810.0,12.0,0.71414,0,0
1757.0,111.0,1841.0,12.0,0.69821,0,0
1783.0,137.0,1827.0,11.0,0.67823,0,0
1841.0,127.0,1829.0,11.0,0.67823,0,0
1878.0,81.0,1844.0,11.0,0.67823,0,0
1926.0,33.0,1916.0,12.0,0.67823,0,0
1976.0,16.0,1999.0,12.0,0.78102,1,0
2020.0,31.0,2146.0,13.0,0.78102,0,0
2057.0,109.0,2054.0,12.0,0.79215,0,0
2133.0,75.0,2058.0,12.0,0.97468,1,0
2189.0,0.0,2288.0,14.0,1.11355,0,0
2142.0,68.0,2367.0,14.0,1.15217,0,0
2225.0,203.0,2195.0,13.0,1.17792,0,0
2279.0,121.0,2213.0,13.0,1.20312,0,0
2333.0,39.0,2351.0,14.0,1.28841,0,0
2401.0,39.0,2465.0,15.0,1.32193,1,0
2451.0,73.0,2388.0,15.0,1.48661,1,0
2480.0,8.0,2601.0,16.0,1.70294,1,0
2456.0,90.0,2631.0,17.0,1.69115,0,0
2514.0,187.0,2540.0,15.0,1.71099,0,0
2558.0,151.0,2488.0,15.0,1.77412,0,0
2694.0,57.0,2578.0,16.0,1.92094,0,0
2684.0,0.0,2859.0,18.0,1.91311,1,0
2789.0,123.0,2786.0,17.0,1.93585,1,0
2895.0,85.0,2731.0,18.0,2.07123,1,0
2937.0,0.0,3026.0,19.0,2.2383,1,0
2924.0,63.0,3154.0,20.0,2.31084,1,0
3009.0,206.0,2963.0,19.0,2.26881,0,0
3097.0,113.0,3004.0,19.0,2.33238,1,0
3137.0,44.0,3238.0,21.0,2.46729,0,0
3158.0,103.0,3276.0,21.0,2.47942,0,0
3226.0,156.0,3142.0,20.0,2.43875,1,0
3343.0,51.0,3296.0,21.0,2.4995,0,0
3363.0,5.0,3610.0,23.0,2.55734,0,0
3465.0,177.0,3377.0,23.0,2.70694,1,0
3461.0,62.0,3569.0,24.0,2.86836,1,0
3507.0,119.0,3567.0,25.0,3.00998,0,0
3635.0,126.0,3410.0,25.0,3.31813,1,0
3590.0,0.0,3774.0,27.0,3.38969,1,0
3438.0,128.0,3708.0,27.0,3.21559,0,0
3454.0,279.0,3597.0,25.0,3.00998,0,0
3349.0,294.0,3448.0,24.0,2.95423,0,0
3262.0,275.0,3480.0,25.0,2.72534,0,0
3232.0,348.0,3234.0,21.0,2.5593,0,0
3102.0,246.0,3159.0,21.0,2.4995,0,0
3101.0,215.0,3096.0,20.0,2.5593,0,0
3051.0,147.0,3090.0,19.0,2.4995,0,0
2954.0,131.0,3184.0,20.0,2.4995,0,0
2918.0,253.0,2950.0,19.0,2.67208,0,0
2856.0,201.0,2818.0,18.0,2.70694,0,0
2788.0,114.0,3020.0,20.0,2.82622,0,0
2758.0,242.0,2695.0,18.0,2.90302,0,0
2699.0,126.0,2744.0,19.0,2.97447,0,0
2699.0,120.0,2780.0,19.0,2.99333,0,0
2595.0,143.0,2761.0,20.0,3.05778,0,0
2510.0,217.0,2548.0,18.0,3.09677,0,0
2484.0,179.0,2530.0,17.0,3.08383,0,0
2431.0,157.0,2400.0,17.0,2.77263,0,0
2371.0,88.0,2427.0,18.0,2.33666,0,0
2348.0,102.0,2418.0,18.0,2.03654,0,0
2270.0,119.0,2433.0,18.0,1.81384,0,0
2259.0,197.0,2333.0,17.0,1.35185,0,0
2206.0,191.0,2253.0,16.0,1.35647,0,0
2128.0,168.0,2201.0,16.0,1.53216,0,0
2127.0,169.0,2175.0,14.0,1.81934,0,0
2006.0,151.0,2096.0,13.0,2.05913,0,0
1994.0,169.0,2068.0,13.0,2.28035,0,0
1916.0,169.0,1973.0,12.0,2.57682,0,0
1919.0,157.0,1855.0,11.0,2.82622,0,0
1844.0,67.0,1889.0,11.0,2.90861,0,0
1803.0,79.0,1887.0,11.0,3.04097,0,0
1793.0,115.0,1833.0,11.0,3.01496,0,0
1723.0,109.0,1889.0,12.0,3.07042,0,0
1694.0,193.0,1731.0,10.0,2.97111,0,0
1655.0,162.0,1700.0,10.0,2.96437,0,0
1658.0,146.0,1673.0,10.0,2.97321,0,0
1599.0,113.0,1700.0,10.0,2.94066,0,0
1539.0,151.0,1683.0,10.0,2.83549,0,0
1569.0,206.0,1579.0,9.0,2.65094,0,0
1586.0,152.0,1552.0,9.0,2.36854,0,0
1543.0,84.0,1589.0,9.0,2.1,0,0
1601.0,92.0,1592.0,9.0,1.85674,0,0
1569.0,58.0,1666.0,9.0,1.49666,0,0
1542.0,109.0,1624.0,9.0,1.31434,0,0
1562.0,135.0,1544.0,9.0,1.19478,0,0
1597.0,83.0,1551.0,9.0,1.0,1,0
1572.0,27.0,1680.0,10.0,0.90967,0,0
1564.0,96.0,1684.0,9.0,0.88741,0,0
1548.0,152.0,1620.0,9.0,0.91652,0,0
1576.0,157.0,1560.0,8.0,0.9206,0,0
1589.0,99.0,1551.0,8.0,0.85294,0,0
1546.0,44.0,1594.0,9.0,0.6,0,0
1522.0,65.0,1690.0,9.0,0.6245,0,0
1556.0,162.0,1595.0,8.0,0.63246,0,0
1561.0,143.0,1578.0,8.0,0.6245,0,0
1554.0,111.0,1563.0,8.0,0.6,0,0
1584.0,85.0,1513.0,8.0,0.53619,1,0
1555.0,15.0,1618.0,9.0,0.53619,1,0
1571.0,55.0,1684.0,9.0,0.53619,1,0
1546.0,116.0,1613.0,9.0,0.55678,0,0
1514.0,128.0,1486.0,8.0,0.57228,0,0
1569.0,73.0,1448.0,8.0,0.57228,0,0
1574.0,0.0,1529.0,9.0,0.64031,1,0
1479.0,0.0,878.0,9.0,0.5,0,1
1526.0,0.0,983.0,10.0,0.8165,0,1
1483.0,0.0,1097.0,11.0,1.11803,0,1
1508.0,0.0,1223.0,12.0,1.41421,0,1
1463.0,0.0,1363.0,13.0,1.97203,1,0
1494.0,0.0,1517.0,15.0,2.37332,1,0
1500.0,22.0,1645.0,16.0,2.39466,1,0
